Date of Sale (dd/mm/yyyy),Sale Year,Sale Month,is_apartment,location,Description of Property,Not Full Market Price,Price_Adjusted_VAT_Clamped,vat_adjusted_flag
2018-07-20,2018,7,0,Kildare,Second-Hand Dwelling house /Apartment,No,235000.0,0
2018-05-25,2018,5,0,Sligo,Second-Hand Dwelling house /Apartment,No,80000.0,0
2018-11-26,2018,11,0,Waterford,Second-Hand Dwelling house /Apartment,No,60000.0,0
2018-08-03,2018,8,0,Dublin 25,New Dwelling house /Apartment,No,380225.0,1
2018-12-14,2018,12,0,Dublin 16,New Dwelling house /Apartment,No,499949.34,1
2018-06-11,2018,6,0,Dublin 6,Second-Hand Dwelling house /Apartment,No,466000.0,0
2018-11-22,2018,11,0,Kildare,Second-Hand Dwelling house /Apartment,No,251000.0,0
2018-09-25,2018,9,0,Cork,New Dwelling house /Apartment,No,174999.99769999998,1
2018-09-28,2018,9,0,Carlow,New Dwelling house /Apartment,No,217000.00305,1
2018-11-07,2018,11,0,Dublin 8,Second-Hand Dwelling house /Apartment,No,375000.0,0
2018-09-26,2018,9,0,Limerick,Second-Hand Dwelling house /Apartment,No,228000.0,0
2018-07-11,2018,7,0,Meath,Second-Hand Dwelling house /Apartment,No,290000.0,0
2018-05-23,2018,5,0,Laois,Second-Hand Dwelling house /Apartment,No,178000.0,0
2018-06-01,2018,6,0,Dublin 27,Second-Hand Dwelling house /Apartment,No,721137.5,0
2018-11-21,2018,11,0,Wicklow,Second-Hand Dwelling house /Apartment,No,150000.0,0
2018-05-22,2018,5,0,Dublin 20,Second-Hand Dwelling house /Apartment,No,265000.0,0
2018-09-05,2018,9,0,Dublin 7,Second-Hand Dwelling house /Apartment,No,280000.0,0
2018-03-21,2018,3,0,Dublin 9,Second-Hand Dwelling house /Apartment,No,352000.0,0
2018-04-09,2018,4,0,Wicklow,Second-Hand Dwelling house /Apartment,No,575000.0,0
2018-07-10,2018,7,0,Meath,Second-Hand Dwelling house /Apartment,No,174500.0,0
2018-06-20,2018,6,1,Dublin 8,Second-Hand Dwelling house /Apartment,No,250000.0,0
2018-07-25,2018,7,0,Wexford,Second-Hand Dwelling house /Apartment,Yes,190000.0,0
2018-10-04,2018,10,0,Sligo,Second-Hand Dwelling house /Apartment,No,120000.0,0
2018-07-30,2018,7,0,Galway,Second-Hand Dwelling house /Apartment,No,325000.0,0
2018-01-09,2018,1,0,Meath,Second-Hand Dwelling house /Apartment,No,257500.0,0
2018-11-02,2018,11,0,Galway,Second-Hand Dwelling house /Apartment,No,74000.0,0
2018-07-24,2018,7,0,Donegal,Second-Hand Dwelling house /Apartment,No,150000.0,0
2018-10-23,2018,10,0,Sligo,Second-Hand Dwelling house /Apartment,No,74000.0,0
2018-10-19,2018,10,0,Dublin 8,Second-Hand Dwelling house /Apartment,No,318000.0,0
2018-04-20,2018,4,0,Donegal,Second-Hand Dwelling house /Apartment,Yes,60000.0,0
2018-07-31,2018,7,0,Mayo,Second-Hand Dwelling house /Apartment,No,210000.0,0
2018-12-17,2018,12,0,Kildare,Second-Hand Dwelling house /Apartment,No,208000.0,0
2018-03-28,2018,3,0,Dublin 10,Second-Hand Dwelling house /Apartment,No,165501.0,0
2018-02-07,2018,2,0,Dublin 7,Second-Hand Dwelling house /Apartment,No,146666.0,0
2018-07-13,2018,7,0,Dublin 11,Second-Hand Dwelling house /Apartment,No,326000.0,0
2018-05-15,2018,5,0,Mayo,Second-Hand Dwelling house /Apartment,No,157000.0,0
2018-08-16,2018,8,0,Meath,New Dwelling house /Apartment,No,151000.0,0
2018-10-02,2018,10,0,Dublin 27,Second-Hand Dwelling house /Apartment,No,560000.0,0
2018-10-19,2018,10,0,Sligo,New Dwelling house /Apartment,No,153225.0,1
2018-04-10,2018,4,0,Dublin 26,Second-Hand Dwelling house /Apartment,No,685000.0,0
2018-12-17,2018,12,0,Dublin 26,Second-Hand Dwelling house /Apartment,Yes,130000.0,0
2018-11-09,2018,11,0,Wicklow,Second-Hand Dwelling house /Apartment,No,330000.0,0
2018-10-23,2018,10,0,Galway,Second-Hand Dwelling house /Apartment,No,225000.0,0
2018-07-26,2018,7,0,Kerry,New Dwelling house /Apartment,No,221325.0,1
2018-08-09,2018,8,0,Kildare,Second-Hand Dwelling house /Apartment,No,185000.0,0
2018-04-25,2018,4,0,Louth,New Dwelling house /Apartment,No,264049.805,1
2018-07-30,2018,7,0,Sligo,Second-Hand Dwelling house /Apartment,No,178000.0,0
2018-12-21,2018,12,0,Cork,Second-Hand Dwelling house /Apartment,No,261000.0,0
2018-06-12,2018,6,0,Galway,Second-Hand Dwelling house /Apartment,No,150000.0,0
2018-11-15,2018,11,0,Cavan,Second-Hand Dwelling house /Apartment,No,160000.0,0
2018-04-27,2018,4,0,Donegal,Second-Hand Dwelling house /Apartment,Yes,60000.0,0
2018-10-10,2018,10,0,Dublin 27,New Dwelling house /Apartment,No,721137.5,1
2018-10-23,2018,10,0,Meath,New Dwelling house /Apartment,No,220000.455,1
2018-09-14,2018,9,0,Kildare,Second-Hand Dwelling house /Apartment,No,286000.0,0
2018-07-30,2018,7,0,Wicklow,Second-Hand Dwelling house /Apartment,No,235000.0,0
2018-04-26,2018,4,0,Dublin 15,Second-Hand Dwelling house /Apartment,No,268000.0,0
2018-11-09,2018,11,1,Offaly,Second-Hand Dwelling house /Apartment,No,60000.0,0
2018-06-29,2018,6,0,Dublin 25,Second-Hand Dwelling house /Apartment,No,297500.0,0
2018-11-08,2018,11,0,Dublin 5,Second-Hand Dwelling house /Apartment,Yes,69844.71,0
2018-02-09,2018,2,0,Sligo,Second-Hand Dwelling house /Apartment,No,60000.0,0
2018-02-23,2018,2,0,Dublin 22,Second-Hand Dwelling house /Apartment,No,273000.0,0
2018-01-12,2018,1,0,Dublin 26,Second-Hand Dwelling house /Apartment,No,205000.0,0
2018-06-27,2018,6,0,Roscommon,Second-Hand Dwelling house /Apartment,No,60000.0,0
2018-11-29,2018,11,0,Dublin 3,Second-Hand Dwelling house /Apartment,No,440000.0,0
2018-04-16,2018,4,0,Dublin 7,Second-Hand Dwelling house /Apartment,No,420000.0,0
2018-08-03,2018,8,0,Sligo,Second-Hand Dwelling house /Apartment,No,235000.0,0
2018-02-27,2018,2,0,Dublin 16,New Dwelling house /Apartment,No,599499.055,1
2018-11-06,2018,11,0,Limerick,Second-Hand Dwelling house /Apartment,Yes,100000.0,0
2018-09-05,2018,9,0,Roscommon,Second-Hand Dwelling house /Apartment,No,215000.0,0
2018-12-20,2018,12,0,Dublin 25,Second-Hand Dwelling house /Apartment,Yes,198796.5,0
2018-12-20,2018,12,0,Carlow,Second-Hand Dwelling house /Apartment,Yes,82500.0,0
2018-05-10,2018,5,0,Kerry,Second-Hand Dwelling house /Apartment,No,80000.0,0
2018-09-13,2018,9,0,Dublin 18,Second-Hand Dwelling house /Apartment,No,250000.0,0
2018-05-01,2018,5,0,Dublin 13,Second-Hand Dwelling house /Apartment,No,175000.0,0
2018-08-31,2018,8,0,Sligo,Second-Hand Dwelling house /Apartment,No,110000.0,0
2018-06-01,2018,6,0,Longford,Second-Hand Dwelling house /Apartment,No,60000.0,0
2018-12-13,2018,12,0,Waterford,Second-Hand Dwelling house /Apartment,No,147000.0,0
2018-12-17,2018,12,0,Sligo,Second-Hand Dwelling house /Apartment,No,267000.0,0
2018-08-16,2018,8,0,Dublin 27,Second-Hand Dwelling house /Apartment,No,721137.5,0
2018-07-25,2018,7,0,Kildare,Second-Hand Dwelling house /Apartment,No,170000.0,0
2018-02-23,2018,2,0,Cork,Second-Hand Dwelling house /Apartment,No,160000.0,0
2018-12-07,2018,12,0,Meath,Second-Hand Dwelling house /Apartment,No,310000.0,0
2018-05-15,2018,5,0,Westmeath,Second-Hand Dwelling house /Apartment,No,450000.0,0
2018-04-12,2018,4,0,Cork,New Dwelling house /Apartment,No,394999.98735,1
2018-05-16,2018,5,0,Dublin 25,Second-Hand Dwelling house /Apartment,No,275000.0,0
2018-05-08,2018,5,0,Longford,Second-Hand Dwelling house /Apartment,No,70000.0,0
2018-10-09,2018,10,0,Dublin 7,Second-Hand Dwelling house /Apartment,No,721137.5,0
2018-02-02,2018,2,0,Dublin 18,Second-Hand Dwelling house /Apartment,No,705000.0,0
2018-03-07,2018,3,0,Carlow,Second-Hand Dwelling house /Apartment,No,186000.0,0
2018-12-18,2018,12,0,Meath,New Dwelling house /Apartment,No,364998.975,1
2018-10-05,2018,10,0,Dublin 27,Second-Hand Dwelling house /Apartment,No,721137.5,0
2018-04-05,2018,4,0,Clare,Second-Hand Dwelling house /Apartment,Yes,314097.0,0
2018-07-13,2018,7,0,Kildare,Second-Hand Dwelling house /Apartment,Yes,472000.0,0
2018-02-26,2018,2,0,Kilkenny,Second-Hand Dwelling house /Apartment,No,305000.0,0
2018-05-22,2018,5,0,Mayo,Second-Hand Dwelling house /Apartment,No,60000.0,0
2018-09-04,2018,9,0,Louth,Second-Hand Dwelling house /Apartment,No,195000.0,0
2018-10-01,2018,10,0,Kildare,Second-Hand Dwelling house /Apartment,No,235000.0,0
2018-12-06,2018,12,0,Kildare,Second-Hand Dwelling house /Apartment,No,250000.0,0
2018-07-27,2018,7,0,Dublin 15,Second-Hand Dwelling house /Apartment,No,250000.0,0
2018-09-07,2018,9,0,Meath,Second-Hand Dwelling house /Apartment,No,350000.0,0
2018-06-05,2018,6,0,Wexford,Second-Hand Dwelling house /Apartment,No,160000.0,0
2018-12-18,2018,12,0,Dublin 26,Second-Hand Dwelling house /Apartment,No,690000.0,0
2018-11-26,2018,11,0,Donegal,Second-Hand Dwelling house /Apartment,No,80000.0,0
2018-06-08,2018,6,1,Dublin 26,New Dwelling house /Apartment,No,721137.5,1
2018-09-07,2018,9,0,Cork,Second-Hand Dwelling house /Apartment,No,410000.0,0
2018-10-17,2018,10,0,Dublin 17,Second-Hand Dwelling house /Apartment,No,150851.57,0
2018-07-13,2018,7,0,Limerick,Second-Hand Dwelling house /Apartment,No,100000.0,0
2018-08-01,2018,8,0,Kerry,Second-Hand Dwelling house /Apartment,No,195000.0,0
2018-10-25,2018,10,0,Dublin 7,Second-Hand Dwelling house /Apartment,No,255000.0,0
2018-06-18,2018,6,0,Mayo,Second-Hand Dwelling house /Apartment,No,60000.0,0
2018-03-23,2018,3,0,Kerry,Second-Hand Dwelling house /Apartment,No,191000.0,0
2018-04-17,2018,4,0,Meath,Second-Hand Dwelling house /Apartment,No,190000.0,0
2018-03-23,2018,3,0,Cavan,Second-Hand Dwelling house /Apartment,No,115000.0,0
2018-03-27,2018,3,0,Dublin 24,New Dwelling house /Apartment,No,309999.99625,1
2018-10-05,2018,10,0,Dublin 26,Second-Hand Dwelling house /Apartment,No,465000.0,0
2018-04-20,2018,4,0,Cork,New Dwelling house /Apartment,No,319076.875,1
2018-04-04,2018,4,0,Dublin 5,Second-Hand Dwelling house /Apartment,No,280000.0,0
2018-10-05,2018,10,0,Dublin 25,Second-Hand Dwelling house /Apartment,No,526000.0,0
2018-08-31,2018,8,0,Roscommon,Second-Hand Dwelling house /Apartment,No,280000.0,0
2018-11-30,2018,11,0,Kildare,Second-Hand Dwelling house /Apartment,Yes,136004.89,0
2018-11-09,2018,11,0,Wicklow,Second-Hand Dwelling house /Apartment,No,300000.0,0
2018-04-06,2018,4,0,Kerry,Second-Hand Dwelling house /Apartment,No,240000.0,0
2018-10-24,2018,10,0,Wicklow,New Dwelling house /Apartment,No,274999.9899,1
2018-07-18,2018,7,0,Meath,Second-Hand Dwelling house /Apartment,No,200000.0,0
2018-12-20,2018,12,0,Dublin 6,Second-Hand Dwelling house /Apartment,No,350000.0,0
2018-06-08,2018,6,0,Dublin 27,New Dwelling house /Apartment,No,319999.63,1
2018-12-14,2018,12,0,Dublin 25,Second-Hand Dwelling house /Apartment,No,300000.0,0
2018-07-30,2018,7,0,Tipperary,Second-Hand Dwelling house /Apartment,Yes,72000.0,0
2018-07-19,2018,7,0,Cork,Second-Hand Dwelling house /Apartment,No,60000.0,0
2018-05-30,2018,5,0,Meath,Second-Hand Dwelling house /Apartment,No,190000.0,0
2018-10-31,2018,10,1,Carlow,Second-Hand Dwelling house /Apartment,No,66666.67,0
2018-10-24,2018,10,0,Dublin 26,New Dwelling house /Apartment,No,324999.305,1
2018-08-14,2018,8,0,Cork,Second-Hand Dwelling house /Apartment,No,274730.0,0
2018-07-16,2018,7,0,Clare,Second-Hand Dwelling house /Apartment,No,275000.0,0
2018-10-25,2018,10,0,Longford,Second-Hand Dwelling house /Apartment,No,185000.0,0
2018-09-03,2018,9,1,Dublin 6,Second-Hand Dwelling house /Apartment,No,360000.0,0
2018-11-23,2018,11,0,Dublin 27,Second-Hand Dwelling house /Apartment,No,480000.0,0
2018-02-20,2018,2,0,Dublin 27,New Dwelling house /Apartment,No,294999.99515000003,1
2018-03-06,2018,3,0,Wexford,Second-Hand Dwelling house /Apartment,No,110000.0,0
2018-05-18,2018,5,0,Waterford,Second-Hand Dwelling house /Apartment,No,60000.0,0
2018-11-19,2018,11,0,Kerry,Second-Hand Dwelling house /Apartment,No,116000.0,0
2018-08-03,2018,8,0,Limerick,Second-Hand Dwelling house /Apartment,No,240000.0,0
2018-05-22,2018,5,0,Galway,Second-Hand Dwelling house /Apartment,No,131250.0,0
2018-06-14,2018,6,0,Limerick,New Dwelling house /Apartment,No,178999.99875,1
2018-11-07,2018,11,0,Dublin 25,New Dwelling house /Apartment,No,290000.00234999997,1
2018-07-17,2018,7,0,Limerick,Second-Hand Dwelling house /Apartment,No,348000.0,0
2018-08-30,2018,8,0,Kildare,New Dwelling house /Apartment,No,290000.445,1
2018-07-06,2018,7,0,Cork,Second-Hand Dwelling house /Apartment,No,485000.0,0
2018-12-10,2018,12,0,Dublin 26,New Dwelling house /Apartment,No,505614.125,1
2018-05-10,2018,5,0,Dublin 13,New Dwelling house /Apartment,No,272047.3328,1
2018-02-27,2018,2,0,Dublin 3,Second-Hand Dwelling house /Apartment,No,490000.0,0
2018-02-23,2018,2,0,Mayo,Second-Hand Dwelling house /Apartment,No,110000.0,0
2018-05-01,2018,5,0,Dublin 26,Second-Hand Dwelling house /Apartment,No,315000.0,0
2018-05-17,2018,5,1,Kerry,Second-Hand Dwelling house /Apartment,No,130000.0,0
2018-08-27,2018,8,0,Dublin 24,Second-Hand Dwelling house /Apartment,No,395000.0,0
2018-02-13,2018,2,0,Dublin 11,Second-Hand Dwelling house /Apartment,Yes,60000.0,0
2018-03-20,2018,3,0,Wexford,Second-Hand Dwelling house /Apartment,No,60000.0,0
2018-03-06,2018,3,0,Dublin 3,Second-Hand Dwelling house /Apartment,No,327000.0,0
2018-01-05,2018,1,0,Dublin 4,Second-Hand Dwelling house /Apartment,No,630000.0,0
2018-06-06,2018,6,1,Limerick,Second-Hand Dwelling house /Apartment,No,300000.0,0
2018-12-21,2018,12,0,Monaghan,Second-Hand Dwelling house /Apartment,No,215000.0,0
2018-02-14,2018,2,0,Dublin 25,Second-Hand Dwelling house /Apartment,No,265000.0,0
2018-04-20,2018,4,0,Wexford,Second-Hand Dwelling house /Apartment,No,99500.0,0
2018-11-07,2018,11,0,Kildare,New Dwelling house /Apartment,No,340000.0,0
2018-09-05,2018,9,0,Dublin 7,New Dwelling house /Apartment,No,455000.0031,1
2018-08-28,2018,8,0,Galway,Second-Hand Dwelling house /Apartment,No,220000.0,0
2018-05-31,2018,5,0,Clare,Second-Hand Dwelling house /Apartment,No,156000.0,0
2018-11-30,2018,11,0,Dublin 15,Second-Hand Dwelling house /Apartment,No,225000.0,0
2018-05-04,2018,5,0,Tipperary,Second-Hand Dwelling house /Apartment,Yes,72500.0,0
2018-10-31,2018,10,0,Dublin 27,Second-Hand Dwelling house /Apartment,No,295000.0,0
2018-01-24,2018,1,0,Dublin 13,Second-Hand Dwelling house /Apartment,No,214285.71,0
2018-08-24,2018,8,0,Limerick,New Dwelling house /Apartment,No,195269.94,1
2018-12-06,2018,12,0,Wicklow,Second-Hand Dwelling house /Apartment,No,127500.0,0
2018-05-16,2018,5,0,Dublin 11,New Dwelling house /Apartment,No,273500.95,1
2018-06-22,2018,6,0,Dublin 26,Second-Hand Dwelling house /Apartment,No,211000.0,0
2018-09-28,2018,9,0,Kildare,Second-Hand Dwelling house /Apartment,No,358000.0,0
2018-02-28,2018,2,0,Tipperary,Second-Hand Dwelling house /Apartment,No,650000.0,0
2018-12-11,2018,12,0,Leitrim,Second-Hand Dwelling house /Apartment,No,100000.0,0
2018-05-28,2018,5,0,Wexford,Second-Hand Dwelling house /Apartment,No,150000.0,0
2018-10-02,2018,10,1,Cork,Second-Hand Dwelling house /Apartment,No,290000.0,0
2018-05-31,2018,5,0,Mayo,Second-Hand Dwelling house /Apartment,No,122500.0,0
2018-03-16,2018,3,0,Dublin 7,Second-Hand Dwelling house /Apartment,No,490000.0,0
2018-11-08,2018,11,0,Cork,Second-Hand Dwelling house /Apartment,No,315000.0,0
2018-04-19,2018,4,0,Dublin 27,Second-Hand Dwelling house /Apartment,No,721137.5,0
2018-11-21,2018,11,0,Waterford,Second-Hand Dwelling house /Apartment,No,372000.0,0
2018-03-06,2018,3,0,Cork,Second-Hand Dwelling house /Apartment,No,145000.0,0
2018-08-23,2018,8,0,Cork,New Dwelling house /Apartment,No,429999.9937,1
2018-04-17,2018,4,1,Dublin 27,New Dwelling house /Apartment,No,335000.00565,1
2018-12-20,2018,12,0,Cork,New Dwelling house /Apartment,No,240001.425,1
2018-02-01,2018,2,0,Cork,Second-Hand Dwelling house /Apartment,No,330000.0,0
2018-10-15,2018,10,0,Kildare,Second-Hand Dwelling house /Apartment,No,280000.0,0
2018-08-24,2018,8,1,Dublin 27,New Dwelling house /Apartment,No,495000.00224999996,1
2018-10-11,2018,10,0,Donegal,Second-Hand Dwelling house /Apartment,No,135000.0,0
2018-12-07,2018,12,0,Louth,Second-Hand Dwelling house /Apartment,No,211575.0,0
2018-12-19,2018,12,0,Dublin 11,New Dwelling house /Apartment,No,182899.575,1
2018-06-04,2018,6,0,Wexford,Second-Hand Dwelling house /Apartment,No,193000.0,0
2018-06-01,2018,6,0,Dublin 25,New Dwelling house /Apartment,No,369999.9893,1
2018-02-23,2018,2,0,Galway,Second-Hand Dwelling house /Apartment,No,175000.0,0
2018-08-02,2018,8,0,Longford,Second-Hand Dwelling house /Apartment,No,75000.0,0
2018-07-12,2018,7,0,Mayo,Second-Hand Dwelling house /Apartment,No,141000.0,0
2018-12-19,2018,12,0,Cork,Second-Hand Dwelling house /Apartment,No,210000.0,0
2018-02-20,2018,2,0,Cork,Second-Hand Dwelling house /Apartment,No,395000.0,0
2018-12-18,2018,12,0,Cork,Second-Hand Dwelling house /Apartment,Yes,60000.0,0
2018-09-07,2018,9,0,Clare,Second-Hand Dwelling house /Apartment,No,217500.0,0
2018-05-11,2018,5,0,Limerick,Second-Hand Dwelling house /Apartment,No,75000.0,0
2018-10-16,2018,10,1,Dublin 27,New Dwelling house /Apartment,No,409999.9998,1
2018-10-24,2018,10,0,Kerry,Second-Hand Dwelling house /Apartment,No,75000.0,0
2018-10-25,2018,10,0,Kildare,Second-Hand Dwelling house /Apartment,No,270000.0,0
2018-11-30,2018,11,0,Dublin 27,New Dwelling house /Apartment,No,721137.5,1
2018-07-16,2018,7,0,Donegal,Second-Hand Dwelling house /Apartment,No,130000.0,0
2018-11-06,2018,11,0,Dublin 26,Second-Hand Dwelling house /Apartment,No,275000.0,0
2018-04-04,2018,4,0,Meath,New Dwelling house /Apartment,No,314999.98905000003,1
2018-07-16,2018,7,0,Longford,Second-Hand Dwelling house /Apartment,Yes,60000.0,0
2018-05-25,2018,5,0,Waterford,Second-Hand Dwelling house /Apartment,No,128000.0,0
2018-05-29,2018,5,0,Wexford,Second-Hand Dwelling house /Apartment,No,218000.0,0
2018-03-23,2018,3,0,Louth,New Dwelling house /Apartment,No,335000.925,1
2018-03-06,2018,3,1,Westmeath,Second-Hand Dwelling house /Apartment,No,217500.0,0
2018-06-05,2018,6,0,Cork,New Dwelling house /Apartment,No,721137.5,1
2018-09-03,2018,9,0,Dublin 7,Second-Hand Dwelling house /Apartment,No,346000.0,0
2018-12-11,2018,12,0,Dublin 25,Second-Hand Dwelling house /Apartment,No,273115.0,0
2018-12-20,2018,12,0,Cork,Second-Hand Dwelling house /Apartment,No,721137.5,0
2018-11-13,2018,11,0,Dublin 12,Second-Hand Dwelling house /Apartment,No,330000.0,0
2018-12-20,2018,12,0,Clare,Second-Hand Dwelling house /Apartment,No,166250.0,0
2018-02-28,2018,2,0,Galway,Second-Hand Dwelling house /Apartment,No,70000.0,0
2018-03-22,2018,3,1,Dublin 27,Second-Hand Dwelling house /Apartment,Yes,192668.65,0
2018-03-20,2018,3,0,Dublin 13,Second-Hand Dwelling house /Apartment,No,475000.0,0
2018-06-01,2018,6,0,Limerick,Second-Hand Dwelling house /Apartment,No,204000.0,0
2018-12-11,2018,12,0,Limerick,Second-Hand Dwelling house /Apartment,No,675000.0,0
2018-10-17,2018,10,0,Clare,Second-Hand Dwelling house /Apartment,No,140000.0,0
2018-06-28,2018,6,0,Kerry,Second-Hand Dwelling house /Apartment,No,230000.0,0
2018-11-26,2018,11,0,Monaghan,Second-Hand Dwelling house /Apartment,No,160000.0,0
2018-04-04,2018,4,0,Galway,Second-Hand Dwelling house /Apartment,No,265000.0,0
2018-10-31,2018,10,0,Dublin 26,Second-Hand Dwelling house /Apartment,No,640000.0,0
2018-11-22,2018,11,0,Dublin 26,Second-Hand Dwelling house /Apartment,No,250000.0,0
2018-07-05,2018,7,0,Dublin 6,New Dwelling house /Apartment,No,529998.465,1
2018-09-27,2018,9,0,Wexford,Second-Hand Dwelling house /Apartment,No,164500.0,0
2018-03-29,2018,3,0,Kerry,Second-Hand Dwelling house /Apartment,No,143000.0,0
2018-12-19,2018,12,0,Limerick,New Dwelling house /Apartment,No,113500.0,1
2018-12-20,2018,12,0,Kildare,Second-Hand Dwelling house /Apartment,No,194000.0,0
2018-05-15,2018,5,0,Limerick,Second-Hand Dwelling house /Apartment,No,96000.0,0
2018-11-28,2018,11,0,Dublin 11,New Dwelling house /Apartment,No,263864.42545000004,1
2018-09-25,2018,9,0,Dublin 27,Second-Hand Dwelling house /Apartment,No,543500.0,0
2018-12-12,2018,12,0,Carlow,New Dwelling house /Apartment,No,262752.5,1
2018-07-13,2018,7,0,Dublin 26,New Dwelling house /Apartment,No,364989.99715,1
2018-08-08,2018,8,0,Dublin 14,Second-Hand Dwelling house /Apartment,No,425000.0,0
2018-12-14,2018,12,0,Dublin 13,Second-Hand Dwelling house /Apartment,No,721137.5,0
2018-06-14,2018,6,0,Kerry,Second-Hand Dwelling house /Apartment,No,190000.0,0
2018-09-21,2018,9,0,Kildare,Second-Hand Dwelling house /Apartment,No,400000.0,0
2018-07-03,2018,7,0,Offaly,New Dwelling house /Apartment,No,179999.65,1
2018-05-18,2018,5,0,Dublin 26,New Dwelling house /Apartment,No,461434.25,1
2018-07-30,2018,7,0,Dublin 7,Second-Hand Dwelling house /Apartment,No,300000.0,0
2018-04-09,2018,4,0,Cork,New Dwelling house /Apartment,No,349999.98405,1
2018-07-11,2018,7,0,Kilkenny,New Dwelling house /Apartment,No,181600.0,1
2018-12-20,2018,12,0,Westmeath,Second-Hand Dwelling house /Apartment,No,120000.0,0
2018-02-02,2018,2,0,Meath,Second-Hand Dwelling house /Apartment,No,208000.0,0
2018-04-17,2018,4,0,Limerick,New Dwelling house /Apartment,No,438677.5,1
2018-12-14,2018,12,0,Limerick,Second-Hand Dwelling house /Apartment,No,515000.0,0
2018-08-24,2018,8,1,Dublin 27,New Dwelling house /Apartment,No,495000.00224999996,1
2018-11-01,2018,11,0,Dublin 6,Second-Hand Dwelling house /Apartment,No,595000.0,0
2018-08-22,2018,8,0,Louth,Second-Hand Dwelling house /Apartment,No,440000.0,0
2018-07-09,2018,7,0,Dublin 24,Second-Hand Dwelling house /Apartment,No,340000.0,0
2018-11-23,2018,11,0,Kildare,Second-Hand Dwelling house /Apartment,No,235000.0,0
2018-01-18,2018,1,0,Kerry,New Dwelling house /Apartment,No,147550.0,1
