Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,coordinate
26/01/2016,"DRUMFIN COTTAGE, DRUMFIN, SLIGO",Sligo,,"€145,000.00",No,No,Second-Hand Dwelling house /Apartment,,
05/04/2016,"APT 3 GALA APTS, KILMEAGUE, CO KILDARE",Kildare,,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,,
09/12/2016,"91 COIS NA HABHANN, STATION RD, MOATE",Westmeath,,"€118,000.00",No,No,Second-Hand Dwelling house /Apartment,,
03/03/2016,"17 Glendine Drive, Seapark, Abbeyside  Dungarvan",Waterford,,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.0949266,-7.5989134"
09/03/2016,"76 SALLYNOGGIN PARK, SALLYNOGGIN, DUBLIN",Dublin,,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.2768934,-6.1460914"
07/07/2016,"THE CUSTOM HOUSE, LOWER O'CONNELL STREET, KINSALE",Cork,,"€468,000.00",No,No,Second-Hand Dwelling house /Apartment,,
07/12/2016,"35 MOUNTROSS, NEW ROSS, WEXFORD",Wexford,,"€137,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.3992296,-6.9375176"
30/08/2016,"41 THE LAWN, COLLEGE WOOD, MALLOW",Cork,,"€155,000.00",No,No,Second-Hand Dwelling house /Apartment,,
28/07/2016,"23 SYCAMORE DR, GLENFIELD, KILMALLOCK",Limerick,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,
15/03/2016,"1 WINTER GARDEN, PEARSE ST, DUBLIN 2",Dublin,,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,
19/12/2016,"101 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN",Dublin,,"€191,000.00",No,No,Second-Hand Dwelling house /Apartment,,
28/10/2016,"53 THE CRESCENT, RUSHBROOKE LINKS, COBH",Cork,,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,
07/01/2016,"KILPRISLANE, MITCHELSTOWN, CO CORK",Cork,,"€68,000.00",No,No,Second-Hand Dwelling house /Apartment,,
04/01/2016,"24 WOODSTOWN MEADOW, KNOCKLYON, DUBLIN 16",Dublin,,"€430,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.2737761,-6.3268215"
05/04/2016,"APT 1, GALA APTS, KILMEAGUE",Kildare,,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,,
02/03/2016,"212 MARITANA GATE, CANADA ST, WATERFORD",Waterford,,"€63,636.00",No,No,Second-Hand Dwelling house /Apartment,,
27/06/2016,"4 HOWTH TERRACE, HOWTH, DUBLIN 13",Dublin,,"€425,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.3871982,-6.0685631"
04/08/2016,"21 HIGH FIELD, NEWTOWNSHANDRUM, CHARLEVILLE",Cork,,"€84,910.00",No,No,Second-Hand Dwelling house /Apartment,,
12/02/2016,"4 Monvana, Kilrush, County Clare",Clare,,"€215,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
05/10/2016,"27 LAUREL PARK, CLONDALKIN, DUBLIN 22",Dublin,,"€337,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.3201248,-6.3917615"
08/07/2016,"1 OWENDOHER LODGE, BALLYBODEN RD, RATHFARNHAM DUBLIN 16",Dublin,,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,
04/11/2016,"APT 1  ACORN WOOD, LEITRIM VILLAGE, CO LEITRIM",Leitrim,,"€25,000.00",No,No,Second-Hand Dwelling house /Apartment,,
29/07/2016,"21 CLUAIN ARD, BWEENG, CO CORK",Cork,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.0446110,-8.7201826"
22/11/2016,"39 CHURCH VIEW, BASTION COURT, CONNAUGHT ST",Westmeath,,"€67,000.00",No,No,Second-Hand Dwelling house /Apartment,,
08/04/2016,"No.2 Rope Walk Place, Rope Walk, Blackrock",Cork,,"€273,127.75",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
08/11/2016,"15 BEECHWOOD GROVE, PORTLAW, COUNTY WATERFORD",Waterford,,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.2815143,-7.3150552"
17/06/2016,"21 FOREST VIEW, BALLYGAR, GALWAY",Galway,,"€102,000.00",No,No,Second-Hand Dwelling house /Apartment,,
20/07/2017,"20 HOLLYVILLE, GRANGE, CORK",Cork,,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,"51.8660295,-8.4503680"
12/07/2017,"23 AMBERVALE, THE COOKSTOWN RD, TALLAGHT DUBLIN 24",Dublin,,"€232,000.00",No,No,Second-Hand Dwelling house /Apartment,,
17/07/2017,"76 WILLOW PK, ATHLONE, WESTMEATH",Westmeath,,"€67,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.4149925,-7.9071569"
07/06/2017,"1 The Avenue, Hansfield Wood, Hansfield",Dublin,,"€277,533.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
03/08/2017,"DRUMANEEL, BRIDGETOWN, LAGHEY",Donegal,,"€117,000.00",No,No,Second-Hand Dwelling house /Apartment,,
21/12/2017,"8 THE BEECHES, HOLYWELL, KILMACUD RD UPPER DUBLIN 14",Dublin,,"€865,000.00",No,No,Second-Hand Dwelling house /Apartment,,
31/08/2017,"25 AVONDALE PARK BRAY, WICKLOW",Wicklow,,"€210,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,"53.1951187,-6.1203432"
31/03/2017,"TOMONIA, KILTEALY, ENNISCORTHY",Wexford,,"€55,000.00",No,No,Second-Hand Dwelling house /Apartment,,
31/01/2017,"49 COILL DIARMADA, ARD A LAOI, CASTLEDERMOT",Kildare,,"€106,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.9104648,-6.8519355"
17/08/2017,"84 SPRINGHILL PARK, KILLINEY, CO DUBLIN",Dublin,,"€625,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.2716006,-6.1176113"
15/09/2017,"4 HOGAN VIEW, DRUMCONDRA, DUBLIN 7",Dublin,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,
04/04/2017,"CAHERNAHOON, CUMMER, TUAM",Galway,,"€315,000.00",No,No,Second-Hand Dwelling house /Apartment,,
30/11/2017,"5 Limetree Hall, Dublin Road, Maynooth",Kildare,,"€485,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
28/02/2017,"24 ASHBROOK, THE MOYNE, ENNISCORTHY",Wexford,,"€120,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,
23/02/2017,"8 CAMDEN WHARF, CAMDEN QUAY, CORK",Cork,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,
30/06/2017,"18 EATON WOOD GREEN, SHANKILL, CO DUBLIN",Dublin,,"€475,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.2329567,-6.1184733"
12/05/2017,"FAIRVIEW, CULLINAGH, BALLINA",Tipperary,,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,
17/07/2017,"16 COOPERS CREST, MILFORD, DONEGAL",Donegal,,"€59,000.00",No,No,Second-Hand Dwelling house /Apartment,,
06/06/2017,"APARTMENT 1   BLOCK 3, DOORLEY PARK, RATHANGAN",Kildare,,"€99,000.00",No,No,Second-Hand Dwelling house /Apartment,,
06/01/2017,"36 CASTLELAWNS, SANDYFORD DUBLIN 18, DUBLIN",Dublin,,"€282,000.00",No,No,Second-Hand Dwelling house /Apartment,,
06/02/2017,"GLASSAGH LOWER, BRINLACK, LETTERKENNY",Donegal,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,
31/05/2017,"5 Chaplain Place, Rowlagh Village Centre, Clondalkin",Dublin,,"€92,373.34",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
27/06/2017,"CASTLEBORO, CLONROCHE, ENNISCORTHY",Wexford,,"€222,500.00",No,No,Second-Hand Dwelling house /Apartment,,
10/03/2017,"36 THE MALTHOUSE, MARY ST, WATERFORD",Waterford,,"€54,000.00",No,No,Second-Hand Dwelling house /Apartment,,
20/11/2017,"APT 14 BIN SIN CLYBAUN KNOCKCARRA, GALWAY",Galway,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,
03/03/2017,"19 Cois Farraige, Blackrock, Dundalk",Louth,,"€101,322.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres,"53.9660085,-6.3760791"
10/03/2017,"CASA PIO, BOTTLEHILL, BURNFORT",Cork,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,
22/03/2017,"21 TALBOT HALL, RIVERBANK, SWORDS",Dublin,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,
24/11/2017,"9 GLENVIEW RD, WICKLOW",Wicklow,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.9767035,-6.0425598"
12/05/2017,"4 ASHFIELD CLOSE, BREMORE, BALBRIGGAN",Dublin,,"€135,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,
09/03/2017,"CLONIFFEEN, SHANNONBRIDGE, ATHLONE",Offaly,,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,
31/05/2017,"46 FOXROCK MANOR, LEOPARDSTOWN RD, DUBLIN 18",Dublin,,"€980,000.00",No,No,Second-Hand Dwelling house /Apartment,,
02/10/2017,"52 ROCKBARTON PARK, SALTHILL, GALWAY",Galway,,"€40,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,
31/08/2017,"3 THE LAWN, CASTLETOWNSEND, CORK",Cork,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,
03/10/2017,"MOATE COMMONS, CLANE, KILDARE",Kildare,,"€560,000.00",No,No,Second-Hand Dwelling house /Apartment,,
22/05/2017,"FARNAINE, CAPPAMORE, LIMERICK",Limerick,,"€187,000.00",No,No,Second-Hand Dwelling house /Apartment,,
15/06/2017,"9 BALLYVAUGHAN HOLIDAY COTTAGES, BALLYVAUGHAN, CLARE",Clare,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,
04/10/2017,"No125 &11 ors Sarsfield Sq Athlone, 29 College Park Athlone, House Cooranmore Kiltoom RN",Westmeath,,"€1,200,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,
13/04/2017,"24 WATERFALL RD, RAHENY, DUBLIN 5",Dublin,,"€568,750.00",No,No,Second-Hand Dwelling house /Apartment,,"53.3760419,-6.1833905"
17/11/2017,"21 WOODFIELD PARK, NEWCASTLEWEST, CO LIMERICK",Limerick,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,
10/07/2017,"Alemese, Old Quarry, Dalkey",Dublin,,"€1,079,295.14",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
15/08/2017,"44 TUBBERJARLATH ROAD, TUAM, CO GALWAY",Galway,,"€50,000.00",No,No,Second-Hand Dwelling house /Apartment,,
23/10/2017,"Apartment 5, Zone 4, Ballisodare Town Centre",Sligo,,"€75,506.89",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
21/02/2017,"49 COMMONS ROAD, BLACKPOOL, CORK",Cork,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,"51.9132703,-8.4748619"
21/12/2017,"MONFAD ROAD, NEWTOWNCUNNINGHAM, DONEGAL",Donegal,,"€58,000.00",No,No,Second-Hand Dwelling house /Apartment,,
06/12/2017,"MANGER, STRAFFORD, CO WICKLOW",Wicklow,,"€141,000.00",No,No,Second-Hand Dwelling house /Apartment,,
18/12/2017,"OWENGALLIS, BALLYCONNEL, CAVAN",Cavan,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,
03/03/2017,"8 HIGHLAND LAWN, THE PARK, CABINTEELY",Dublin,,"€480,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.2625809,-6.1657827"
09/10/2017,"NO. 20 AN CORRAN, CRINKLE, BIRR",Offaly,,"€35,000.00",No,No,Second-Hand Dwelling house /Apartment,,
22/11/2017,"1 CUSHLA GROVE, MONKSLAND, ATHLONE",Roscommon,,"€196,500.00",No,No,Second-Hand Dwelling house /Apartment,,
28/04/2017,"4 FAIRVIEW CRESCENT, KILLYGOAN, MONAGHAN",Monaghan,,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,
08/02/2017,"16 GRIFFITH ST, ATHLONE, WESTMEATH",Westmeath,,"€285,350.00",No,No,Second-Hand Dwelling house /Apartment,,"53.4227931,-7.9372789"
10/10/2017,"37 KINGSFORT AVENUE, CASTLEPARK, MALLOW",Cork,,"€207,000.00",No,No,Second-Hand Dwelling house /Apartment,,
16/03/2017,"35 Croftwell Square, School Road, Rathcoole",Dublin,,"€329,515.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
30/08/2017,"LISSIVANG EAST, MILTOWN, KERRY",Kerry,,"€295,000.00",No,No,Second-Hand Dwelling house /Apartment,,
12/09/2017,"SEFTON HOUSE, WHITES CROSS, LEOPARDSTOWN",Dublin,,"€1,500,000.00",No,No,Second-Hand Dwelling house /Apartment,,
17/05/2017,"6 OAK PARK, NARRAGHMORE, ATHY",Kildare,,"€307,500.00",No,No,Second-Hand Dwelling house /Apartment,,"53.0462986,-6.8300569"
20/06/2017,"4 MERTON CLOSE, KILKEE, CLARE",Clare,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,
01/07/2017,"1 CASTLEVIEW TERRACE, LOWER GLANMIRE RD, CORK",Cork,,"€72,500.00",No,No,Second-Hand Dwelling house /Apartment,,
03/07/2017,"LIME KILN, LAWN, MALLOW",Cork,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,
09/06/2017,"2 GUAIRE PARK, LOUGHREA RD, GORT",Galway,,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,
06/12/2017,"26 Hampton Gardens Avenue, Balbriggan",Dublin,,"€220,220.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
11/01/2017,"160 THE SWEEPSTAKES, BALLSBRIDGE, DUBLIN 4",Dublin,,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,
18/12/2017,"8 SEAGREEN DRIVE, CHAPEL ROAD, BLACKLION",Wicklow,,"€449,339.20",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
08/11/2017,"81 CLUAIN ARRA, NEWCASTLE WEST, CO LIMERICK",Limerick,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.4569029,-9.0457969"
29/08/2017,"SALINUS, GROVINE, WATERFORD RD",Kilkenny,,"€355,000.00",No,No,Second-Hand Dwelling house /Apartment,,
30/03/2017,"PHAYER'S ROAD, MEELICK, CO CLARE",Clare,,"€300,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,
10/08/2017,"Apartment 5 Block 3, New Priory, The Hole in the Wall Road",Dublin,,"€178,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
01/09/2017,"No. 67 Oldwood, Ardsallagh, Roscommon",Roscommon,,"€155,066.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,
07/11/2017,"26 BROOKFIELD, BALLINODE, SLIGO",Sligo,,"€95,000.00",No,No,Second-Hand Dwelling house /Apartment,,
23/06/2017,"31 BOYD HOUSE, MYRTLE, THE COAST DUBLIN 13",Dublin,,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,
11/09/2017,"CROFTERS, NOOAN, RUAN",Clare,,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,
28/09/2017,"99 OCEAN WAVE, SALTHILL, GALWAY",Galway,,"€327,550.00",No,No,Second-Hand Dwelling house /Apartment,,"53.2640689,-9.0709660"
04/08/2017,"6 BEACH AVE, SANDYMOUNT, DUBLIN 4",Dublin,,"€640,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.3356252,-6.2175488"
30/05/2017,"CAPPA, KILRUSH, CLARE",Clare,,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.6287849,-9.4993806"
31/10/2017,"CLONGOUR, THURLES, CO TIPPERARY",Tipperary,,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.6719386,-7.8136632"
02/05/2017,"4 FARM RD, ANNAGASSAN, LOUTH",Louth,,"€121,783.00",No,No,Second-Hand Dwelling house /Apartment,,
22/06/2017,"11 HOLLYPARK DR, BIRR, OFFALY",Offaly,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.0887964,-7.9148014"
15/09/2017,"49 CASTLE MEADOWS, SKEHARD RD, BLACKROCK",Cork,,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,
31/10/2017,"6 ROSSVALE COURT, MOUNTMELLICK RD, PORTLAOISE",Laois,,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,
04/08/2017,"BAUNKYLE, COROFIN, CLARE",Clare,,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,
26/06/2017,"83 BEECHLAWNS, JOHNSWELL RD, KILKENNY",Kilkenny,,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,
18/12/2017,"TULLOHEA, SOUTH LODGE, CARRICK ON SUIR",Tipperary,,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,
17/11/2017,"14 ST AUBYNS COURT, SHANGANAGH RD, KILLINEY",Dublin,,"€367,500.00",No,No,Second-Hand Dwelling house /Apartment,,
27/04/2017,"KILCORNAN, NORTH CIRCULAR RD, LIMERICK",Limerick,,"€2,300,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.6645641,-8.6493586"
24/02/2017,"CAVAN ROAD, BAILIEBORO, CO CAVAN",Cavan,,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,
02/10/2017,"4 MILLHOUSE, NEW ROSS, CO. WEXFORD",Wexford,,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,
02/03/2017,"THE COTTAGE, BALLYKNOCKAN, VALEYMOUNT",Wicklow,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,
22/05/2017,"44 the Lawn, Hansfield Wood, Hansfield",Dublin,,"€260,637.50",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"53.3894357,-6.4333228"
24/02/2017,"RATHDONNELL, ARDVALLEY, CASTLECONNOR",Mayo,,"€59,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,
22/06/2017,"105 Churchfields, Ashbourne",Meath,,"€299,560.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"53.5076466,-6.4077239"
28/09/2017,"22 CASTLE WOODS, PIERCESTOWN, WEXFORD",Wexford,,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.2894785,-6.4873069"
09/03/2017,"3 SEABANK COURT, COAST RD, MALAHIDE",Dublin,,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,
09/06/2017,"WATERDALE, KILMORE ABBEY, KILLINEY",Dublin,,"€625,000.00",No,No,Second-Hand Dwelling house /Apartment,,
17/05/2017,"4 HERSIL WOOD, KNOCKLYON",Dublin,,"€550,661.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"53.2885436,-6.3097497"
12/09/2017,"APT 74, DRYNAM HOUSE, DRYNAM DR",Dublin,,"€226,000.00",No,No,Second-Hand Dwelling house /Apartment,,
18/07/2017,"9 OLDTOWN ROAD, SANTRY, DUBLIN 9",Dublin,,"€309,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.3925378,-6.2606566"
20/06/2017,"30 Wilkins View, Greenhills, Dublin 12",Dublin,,"€475,770.91",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,
10/03/2017,"16 MARY ST, CLONMEL, TIPPERARY",Tipperary,,"€90,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.3536437,-7.7047884"
21/02/2017,"409 ONE BEACON, BEACON COURT, SANDYFORD DUBLIN 18",Dublin,,"€345,000.00",No,No,Second-Hand Dwelling house /Apartment,,
06/12/2017,"18 NUTLEY SQ, GREENFIELD PARK, DONNYBROOK DUBLIN 4",Dublin,,"€689,000.00",No,No,Second-Hand Dwelling house /Apartment,,
24/08/2017,"6 FORGEHILL PARK, STAMULLEN, MEATH",Meath,,"€380,000.00",No,No,Second-Hand Dwelling house /Apartment,,
16/02/2017,"86 BROWNESHILL WOOD, BROWNESHILL ROAD, CARLOW",Carlow,,"€162,462.56",Yes,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
10/11/2017,"76 THE CHANDLER, THE VILLAGE CENTRE, ASHTOWN RD DUBLIN 15",Dublin,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,
20/09/2017,"1 SUNNINGDALE, SOUTHFIELDS, ROSSLARE STRAND",Wexford,,"€162,000.00",No,No,Second-Hand Dwelling house /Apartment,,
25/10/2017,"57 The Borough, Moneygourney, Douglas",Cork,,"€129,236.06",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
05/04/2017,"9 Belarmine Lawns, Belarmine Woods",Dublin,,"€374,450.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
22/11/2017,"9 SLI ESKER, POOLBOY, BALLINASLOE",Galway,,"€71,000.00",No,No,Second-Hand Dwelling house /Apartment,,
20/09/2017,"98 WALKINSTOWN DR, WALKINSTOWN, DUBLIN 12",Dublin,,"€246,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.3215639,-6.3375592"
11/08/2017,"179 SEVEN OAKS, SARSFIELD RD, DUBLIN 8",Dublin,,"€329,000.00",No,No,Second-Hand Dwelling house /Apartment,,
13/06/2017,"1 GOLDENBRIDGE TERRACE, INCHICORE, DUBLIN 8",Dublin,,"€405,000.00",No,No,Second-Hand Dwelling house /Apartment,,
28/04/2017,"APT.1 - THE FORGE, MAIN STREET, STRAFFAN",Kildare,,"€369,600.00",No,No,Second-Hand Dwelling house /Apartment,,
29/07/2017,"29 BALLYMONEEN, CAPPAHARD, TULLA RD",Clare,,"€105,000.00",No,No,Second-Hand Dwelling house /Apartment,,
22/03/2017,"35 CE NA MARA, DOCKS, GALWAY",Galway,,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,
13/04/2017,"Apartment 71 Neptune Block, Honeypark, Dun-Laoghaire",Dublin,,"€308,370.05",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
09/05/2017,"39 ROCKFIELD CLOSE, ARDEE, LOUTH",Louth,,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,
04/07/2017,"36 SALLYBROOK, ABBEYSIDE, DUNGARVAN",Waterford,,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.0970853,-7.5978850"
11/07/2017,"2A SEA POINT TERRACE, DUBLIN 4",Dublin,,"€637,000.00",No,No,Second-Hand Dwelling house /Apartment,,
20/02/2017,"2 GREENPARK MEADOWS, MULLINGAR, COUNTY WESTMEATH",Westmeath,,"€189,000.00",No,No,Second-Hand Dwelling house /Apartment,,
17/11/2017,"6 LEDWIDGE HALL, SLANE, CO. MEATH",Meath,,"€86,818.00",No,No,Second-Hand Dwelling house /Apartment,,"53.7091681,-6.5391397"
26/06/2017,"STRADDUFF, GEEVAGH, COUNTY SLIGO",Sligo,,"€20,000.00",No,No,Second-Hand Dwelling house /Apartment,,
15/11/2017,"KILLOUGH, THURLES, TIPPERARY",Tipperary,,"€167,500.00",No,No,Second-Hand Dwelling house /Apartment,,"52.8555346,-7.8267596"
21/12/2017,"88 AIDAN PARK, SHANNON, CLARE",Clare,,"€134,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.7121578,-8.8705843"
25/09/2017,"92 Crenigans Banog, Milltown, Ashbourne",Meath,,"€330,396.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
06/07/2017,"6 HEATHFIELD PARK, CAPPAGH ROAD, FINGLAS",Dublin,,"€211,454.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
01/05/2017,"7 Struan Glen, Enniskerry Road, Kilternan",Dublin,,"€641,850.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,
13/07/2017,"64 WILLOW PARK GROVE, GLASNEVIN, DUBLIN 11",Dublin,,"€489,000.00",No,No,Second-Hand Dwelling house /Apartment,,
23/03/2017,"110 WALKINSTOWN AVE, WALKINSTOWN, DUBLIN 12",Dublin,,"€248,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.3202498,-6.3378328"
21/12/2017,"3 Earlswell, Tobar an Iarla, Waterfall",Cork,,"€660,793.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,
05/12/2017,"ALDERLY, UPPER GLENAGEARY ROAD, DUNLAOIRE",Dublin,,"€800,000.00",No,No,Second-Hand Dwelling house /Apartment,,
16/03/2017,"APT 32, RYE ABBEY, KILCOCK",Kildare,,"€146,000.00",No,No,Second-Hand Dwelling house /Apartment,,
22/06/2017,"26 ROXBORRO COURT, MIDLETON, CORK",Cork,,"€155,000.00",No,No,Second-Hand Dwelling house /Apartment,,
28/07/2017,"39 ROSE HILL, WICKLOW",Wicklow,,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.9736496,-6.0503423"
11/08/2017,"ASHFIELDS, BALLINCROONA, KNOCKLONG",Limerick,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,
27/06/2017,"35 OBELISK AVE, BLACKROCK, DUBLIN",Dublin,,"€490,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.2878312,-6.1847739"
30/05/2017,"HILL HOUSE, GRABALL BAY, CASTLEHAVEN",Cork,,"€394,000.00",No,No,Second-Hand Dwelling house /Apartment,,
