Price (€),Not Full Market Price,VAT Exclusive,Description of Property,is_apartment,Sale Year,Sale Month,location,vat_adjusted_flag,Price_Log
320000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,4,Dublin_18,0,12.676079399771027
310000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,10,Dublin_4,0,12.644330802262578
590000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,7,Dublin_13,0,13.28787951079572
325000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,11,Dublin_12,0,12.691583538230217
215000.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2019,6,Galway,0,12.278397958261774
200000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,7,Galway,0,12.206077645517674
325991.0,No,Yes,New Dwelling house /Apartment,0,2019,12,Kildare,1,12.821260406239778
321000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,3,Kildare,0,12.679199517372098
207048.46,Yes,Yes,New Dwelling house /Apartment,0,2019,12,Wexford,1,12.367345057372523
520000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,6,Dublin_12,0,13.161586013632684
200000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,7,Cork,0,12.206077645517674
800100.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,8,Dublin_27,0,13.48858649213279
60000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,11,Mayo,0,11.002116507732017
153000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,11,Cork,0,11.938199736300925
323500.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,10,Kildare,0,12.686957484108422
135000.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2019,12,Donegal,0,11.813037464800539
125000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,6,Roscommon,0,11.736077016252437
220000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,8,Galway,0,12.301387370778713
377000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,5,Dublin_11,0,12.840003118946523
220000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,3,Kildare,0,12.301387370778713
317500.0,No,Yes,New Dwelling house /Apartment,0,2019,10,Kildare,1,12.794868523227922
303965.0,No,Yes,New Dwelling house /Apartment,0,2019,4,Dublin_12,1,12.751303391658842
115000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,6,Cavan,0,11.652696102959753
305000.0,No,Yes,New Dwelling house /Apartment,0,2019,5,Meath,1,12.754702595231098
374449.07,No,Yes,New Dwelling house /Apartment,0,2019,9,Dublin_25,1,12.95984608190522
600000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,2,Dublin_22,0,13.304686600863562
207500.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,10,Wexford,0,12.242891437918386
72967.48,Yes,No,Second-Hand Dwelling house /Apartment,0,2019,2,Donegal,0,11.19778284606443
455000.0,No,Yes,New Dwelling house /Apartment,0,2019,5,Dublin_13,1,13.15468728525418
162995.6,No,Yes,New Dwelling house /Apartment,0,2019,8,Donegal,1,12.128116541883514
53000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,8,Limerick,0,11.002116507732017
530000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,4,Dublin_4,0,13.180634172318978
963500.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,1,Dublin_26,0,13.48858649213279
391000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,9,Dublin_3,0,12.876465396508989
330000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,8,Cork,0,12.706850963741102
120000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,6,Dublin_15,0,11.695255355062795
163000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,5,Tipperary,0,12.001511614739405
500000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,10,Dublin_16,0,13.122365377402328
110000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,6,Cavan,0,11.608244735642321
280000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,8,Dublin_11,0,12.54254845357358
72000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,7,Longford,0,11.184435286790631
286000.0,No,No,Second-Hand Dwelling house /Apartment,1,2019,9,Dublin_15,0,12.563750586299374
245000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,10,Dublin_10,0,12.409017571151187
327000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,11,Dublin_12,0,12.69771850797869
62000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,2,Roscommon,0,11.034905792929415
95000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,1,Monaghan,0,11.461642696843066
145000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,7,Clare,0,11.884495917930655
290000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,6,Cork,0,12.577639650232573
75000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,7,Donegal,0,11.225256725762893
242500.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2019,1,Dublin_8,0,12.398761113062513
192500.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,1,Louth,0,12.167856627501678
296035.24,No,No,Second-Hand Dwelling house /Apartment,0,2019,12,Louth,0,12.598237158244391
195000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,12,Roscommon,0,12.180759965737863
200000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,7,Louth,0,12.206077645517674
245000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,8,Cork,0,12.409017571151187
400000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,10,Dublin_4,0,12.899222326086994
580000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,9,Dublin_9,0,13.270785106659046
80000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,2,Donegal,0,11.289794413577894
940000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,7,Dublin_4,0,13.48858649213279
325991.19,No,Yes,New Dwelling house /Apartment,0,2019,5,Meath,1,12.82126098907621
275000.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2019,8,Dublin_5,0,12.524530013005734
340000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,5,Wicklow,0,12.73670383776449
185022.02,Yes,Yes,New Dwelling house /Apartment,0,2019,12,Waterford,1,12.25486753683129
195000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,8,Galway,0,12.180759965737863
195000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,8,Dublin_25,0,12.180759965737863
305000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,11,Dublin_25,0,12.628070334272698
277000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,8,Kildare,0,12.531776395271262
400000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,10,Sligo,0,12.899222326086994
116000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,5,Waterford,0,11.661354090741
158000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,2,Kilkenny,0,11.970356641102999
284698.54,No,Yes,New Dwelling house /Apartment,1,2019,6,Dublin_18,1,12.685821890678877
348017.62,No,Yes,New Dwelling house /Apartment,0,2019,12,Dublin_26,1,12.886643572234494
270000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,3,Dublin_22,0,12.506180941677357
158806.86,No,No,Second-Hand Dwelling house /Apartment,0,2019,12,Cork,0,11.975450322791938
90000.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2019,3,Tipperary,0,11.407576060361786
78587.45,No,No,Second-Hand Dwelling house /Apartment,0,2019,7,Westmeath,0,11.271980021054707
490000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,4,Kilkenny,0,13.102162710901053
387500.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,3,Dublin_7,0,12.86747370841737
323000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,5,Louth,0,12.685410698175234
267000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,12,Dublin_11,0,12.495007682693725
320000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,5,Dublin_5,0,12.676079399771027
333000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,11,Galway,0,12.715900771961074
161000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,8,Roscommon,0,11.989165855127435
250000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,1,Wexford,0,12.429220196836383
143430.0,No,Yes,New Dwelling house /Apartment,1,2019,10,Kerry,1,12.000241183971138
580000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,7,Cork,0,13.270785106659046
252500.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,3,Cork,0,12.439170488085749
350000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,1,Louth,0,12.765691290604371
460000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,11,Dublin_11,0,13.038983942375959
79000.0,No,No,Second-Hand Dwelling house /Apartment,1,2019,10,Cavan,0,11.277215789596893
130000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,8,Kerry,0,11.775297421715827
207317.0,No,Yes,New Dwelling house /Apartment,0,2019,12,Limerick,1,12.368641202546483
340000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,7,Dublin_18,0,12.73670383776449
246000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,11,Dublin_24,0,12.413090879946887
167440.0,No,Yes,New Dwelling house /Apartment,0,2019,10,Tipperary,1,12.155018269967668
175000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,9,Galway,0,12.07254696717504
290748.9,No,Yes,New Dwelling house /Apartment,0,2019,11,Meath,1,12.706850968286544
85000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,7,Laois,0,11.350418300109132
272875.0,No,Yes,New Dwelling house /Apartment,0,2019,3,Cork,1,12.643404973574787
102000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,4,Waterford,0,11.532737896139919
50000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,1,Donegal,0,11.002116507732017
1000000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,6,Dublin_8,0,13.48858649213279
110000.0,No,Yes,New Dwelling house /Apartment,0,2019,9,Cork,1,11.734876305287376
347500.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,11,Dublin_15,0,12.758522821680685
235000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,5,Kerry,0,12.367345048436391
235000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,5,Westmeath,0,12.367345048436391
279000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,3,Dublin_24,0,12.53897064502647
312500.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,1,Dublin_12,0,12.652362948153474
237875.0,No,Yes,New Dwelling house /Apartment,0,2019,11,Galway,1,12.506136959391563
218224.5,No,Yes,New Dwelling house /Apartment,0,2019,7,Mayo,1,12.419916316702277
170000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,9,Dublin_9,0,12.04355959836804
320000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,5,Meath,0,12.676079399771027
230000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,10,Kildare,0,12.345838935721968
180000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,9,Kerry,0,12.100717685412471
63000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,5,Limerick,0,11.050905878263567
65000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,7,Tipperary,0,11.082157933374816
125000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,5,Westmeath,0,11.736077016252437
334801.76,No,Yes,New Dwelling house /Apartment,0,2019,4,Dublin_25,1,12.84792915696228
190300.0,No,Yes,New Dwelling house /Apartment,0,2019,2,Mayo,1,12.282994334040145
400000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,9,Dublin_25,0,12.899222326086994
713656.38,No,Yes,New Dwelling house /Apartment,0,2019,7,Dublin_25,1,13.48858649213279
110000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,10,Waterford,0,11.608244735642321
80000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,4,Laois,0,11.289794413577894
356828.2,No,Yes,New Dwelling house /Apartment,0,2019,8,Dublin_13,1,12.911644832505338
875000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,9,Dublin_6,0,13.48858649213279
303964.76,No,Yes,New Dwelling house /Apartment,0,2019,10,Wicklow,1,12.751302602096231
127000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,12,Limerick,0,11.751950239425476
220000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,2,Dublin_9,0,12.301387370778713
125000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,1,Roscommon,0,11.736077016252437
182000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,5,Meath,0,12.111767460549332
93000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,2,Waterford,0,11.440365524765756
110000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,5,Monaghan,0,11.608244735642321
130000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,1,Donegal,0,11.775297421715827
390000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,6,Dublin_5,0,12.873904582205107
195000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,2,Louth,0,12.180759965737863
2132159.0,No,Yes,New Dwelling house /Apartment,0,2019,12,Wicklow,1,13.48858649213279
285000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,5,Dublin_8,0,12.560247968016562
95000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,6,Limerick,0,11.461642696843066
193000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,8,Galway,0,12.170450649220749
325991.0,No,Yes,New Dwelling house /Apartment,0,2019,8,Dublin_26,1,12.821260406239778
170000.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2019,3,Laois,0,12.04355959836804
507500.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,5,Dublin_16,0,13.137253960339487
242291.0,No,Yes,New Dwelling house /Apartment,0,2019,8,Meath,1,12.524531049365065
415000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,12,Waterford,0,12.936036208848487
30000.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2019,1,Dublin_16,0,11.002116507732017
245000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,12,Dublin_13,0,12.409017571151187
95000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,12,Offaly,0,11.461642696843066
58333.0,No,No,Second-Hand Dwelling house /Apartment,1,2019,6,Sligo,0,11.002116507732017
80000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,3,Longford,0,11.289794413577894
235737.42,Yes,Yes,New Dwelling house /Apartment,0,2019,4,Westmeath,1,12.497110225838329
330000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,12,Dublin_20,0,12.706850963741102
45697.64,Yes,No,Second-Hand Dwelling house /Apartment,0,2019,10,Cork,0,11.002116507732017
141000.0,No,No,Second-Hand Dwelling house /Apartment,1,2019,9,Waterford,0,11.856522261533737
275000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,5,Galway,0,12.524530013005734
238000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,3,Galway,0,12.380030154325457
387665.0,No,Yes,New Dwelling house /Apartment,1,2019,3,Dublin_27,1,12.994531767256529
190000.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2019,5,Wicklow,0,12.154784614286667
361233.0,No,Yes,New Dwelling house /Apartment,0,2019,12,Offaly,1,12.923913548435973
275000.0,No,Yes,New Dwelling house /Apartment,0,2019,4,Kildare,1,12.651162231421555
310000.0,No,No,Second-Hand Dwelling house /Apartment,1,2019,6,Dublin_9,0,12.644330802262578
85000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,7,Offaly,0,11.350418300109132
127000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,3,Cork,0,11.751950239425476
37125.0,No,No,Second-Hand Dwelling house /Apartment,1,2019,4,Cork,0,11.002116507732017
220264.0,No,Yes,New Dwelling house /Apartment,1,2019,3,Kildare,1,12.429218756841106
414097.0,No,Yes,New Dwelling house /Apartment,0,2019,9,Dublin_15,1,13.060490303470761
595000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,8,Dublin_26,0,13.296318365198623
595000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,7,Kildare,0,13.296318365198623
136500.0,No,No,Second-Hand Dwelling house /Apartment,1,2019,1,Laois,0,11.824087219587643
600000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,8,Cork,0,13.304686600863562
245000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,5,Cork,0,12.409017571151187
285000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,5,Wexford,0,12.560247968016562
195000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,6,Galway,0,12.180759965737863
380000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,9,Dublin_8,0,12.847929163278053
230000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,9,Meath,0,12.345838935721968
290000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,6,Cavan,0,12.577639650232573
275000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,12,Dublin_24,0,12.524530013005734
250000.0,No,No,Second-Hand Dwelling house /Apartment,1,2019,12,Louth,0,12.429220196836383
900000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,3,Dublin_4,0,13.48858649213279
29000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,4,Mayo,0,11.002116507732017
230000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,10,Dublin_6,0,12.345838935721968
760000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,9,Dublin_6,0,13.48858649213279
166000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,10,Limerick,0,12.019749091416921
365000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,11,Meath,0,12.807655372286902
250000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,8,Cork,0,12.429220196836383
339200.0,No,Yes,New Dwelling house /Apartment,0,2019,7,Kildare,1,12.860980431286448
450000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,1,Cork,0,13.017005083966255
181000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,11,Limerick,0,12.10625783509458
390000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,9,Dublin_26,0,12.873904582205107
245000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,4,Laois,0,12.409017571151187
348017.0,No,Yes,New Dwelling house /Apartment,0,2019,12,Cork,1,12.886641790718423
131271.55,No,No,Second-Hand Dwelling house /Apartment,0,2019,12,Kerry,0,11.785030975220113
355000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,11,Meath,0,12.779875885354993
352000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,10,Meath,0,12.77138929548529
255000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,12,Dublin_8,0,12.449022745701502
720000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,10,Dublin_4,0,13.487007879880162
117293.55,No,No,Second-Hand Dwelling house /Apartment,0,2019,7,Westmeath,0,11.672443571499086
177000.0,No,No,Second-Hand Dwelling house /Apartment,1,2019,11,Dublin_24,0,12.083910661257521
190000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,5,Leitrim,0,12.154784614286667
607500.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,10,Dublin_14,0,13.317109100286022
154062.14,No,No,Second-Hand Dwelling house /Apartment,0,2019,4,Westmeath,0,11.945117797368733
352422.91,No,Yes,New Dwelling house /Apartment,0,2019,7,Cork,1,12.899222333211975
165000.0,No,No,Second-Hand Dwelling house /Apartment,1,2019,12,Carlow,0,12.013706813470414
317180.61,No,Yes,New Dwelling house /Apartment,0,2019,7,Cork,1,12.79386206695627
165000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,8,Limerick,0,12.013706813470414
140000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,1,Carlow,0,11.849404844423074
471366.0,No,Yes,New Dwelling house /Apartment,0,2019,9,Dublin_9,1,13.190024661388689
268292.68,No,Yes,New Dwelling house /Apartment,0,2019,11,Dublin_26,1,12.626469688017984
161304.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,2,Dublin_26,0,11.99105226177298
285000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,1,Dublin_15,0,12.560247968016562
270000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,5,Dublin_9,0,12.506180941677357
345000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,11,Dublin_26,0,12.75130259456002
438000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,10,Dublin_9,0,12.989976472461
405000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,4,Dublin_18,0,12.91164481522143
248899.0,No,Yes,New Dwelling house /Apartment,0,2019,7,Limerick,1,12.551438661415366
310000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,7,Kildare,0,12.644330802262578
50000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,11,Kerry,0,11.002116507732017
85000.0,No,No,Second-Hand Dwelling house /Apartment,1,2019,12,Tipperary,0,11.350418300109132
352424.0,No,Yes,New Dwelling house /Apartment,0,2019,6,Wicklow,1,12.89922542607444
252000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,9,Meath,0,12.437188334739655
865000.0,No,No,Second-Hand Dwelling house /Apartment,1,2019,11,Dublin_7,0,13.48858649213279
235000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,10,Cork,0,12.367345048436391
709361.23,No,Yes,New Dwelling house /Apartment,0,2019,3,Dublin_25,1,13.48858649213279
278000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,9,Clare,0,12.535379989788607
58500.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,12,Laois,0,11.002116507732017
273000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,1,Dublin_26,0,12.51723073716405
327313.0,No,Yes,New Dwelling house /Apartment,0,2019,3,Limerick,1,12.825307521330746
35000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,6,Waterford,0,11.002116507732017
700000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,3,Cork,0,13.45883704259595
370000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,9,Dublin_25,0,12.821260987319457
190500.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,7,Tipperary,0,12.157412722878947
480176.21,No,Yes,New Dwelling house /Apartment,0,2019,11,Wicklow,1,13.208542905478566
312775.33,No,Yes,New Dwelling house /Apartment,0,2019,9,Dublin_15,1,12.779875884087392
460000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,12,Dublin_18,0,13.038983942375959
270000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,8,Dublin_15,0,12.506180941677357
1140000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,2,Dublin_25,0,13.48858649213279
258300.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,2,Dublin_27,0,12.461880850543723
79000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,4,Wexford,0,11.277215789596893
330000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,7,Galway,0,12.706850963741102
440087.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,6,Dublin_14,0,12.994729985897111
86123.35,No,Yes,New Dwelling house /Apartment,0,2019,12,Dublin_11,1,11.49017873099198
5084475.77,No,Yes,New Dwelling house /Apartment,0,2019,5,Dublin_26,1,13.48858649213279
321585.9,No,Yes,New Dwelling house /Apartment,0,2019,9,Meath,1,12.807655362697888
400000.0,No,No,Second-Hand Dwelling house /Apartment,1,2019,3,Dublin_7,0,12.899222326086994
170000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,1,Limerick,0,12.04355959836804
265000.0,No,No,Second-Hand Dwelling house /Apartment,1,2019,6,Dublin_18,0,12.487488878546145
103000.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2019,6,Laois,0,11.542493975902508
215000.0,No,No,Second-Hand Dwelling house /Apartment,1,2019,7,Dublin_7,0,12.278397958261774
440529.0,No,Yes,New Dwelling house /Apartment,0,2019,9,Dublin_18,1,13.122366207400324
225000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,7,Cork,0,12.323860125621126
160000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,11,Mayo,0,11.982935344196433
255506.0,No,Yes,New Dwelling house /Apartment,0,2019,1,Dublin_24,1,12.577637270927603
192500.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,3,Limerick,0,12.167856627501678
299559.0,No,Yes,New Dwelling house /Apartment,0,2019,8,Galway,1,12.736702264238469
135000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,1,Cork,0,11.813037464800539
156000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,11,Tipperary,0,11.957617696467539
236500.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,1,Meath,0,12.373707715234994
200264.32,No,Yes,New Dwelling house /Apartment,0,2019,6,Louth,1,12.334030423381268
237885.0,No,Yes,New Dwelling house /Apartment,0,2019,7,Limerick,1,12.506178997238223
150000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,8,Clare,0,11.918397239722838
220000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,3,Meath,0,12.301387370778713
463000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,5,Dublin_6W,0,13.045484492893253
185000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,11,Laois,0,12.128116509451258
3230000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,8,Dublin_27,0,13.48858649213279
135000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,11,Waterford,0,11.813037464800539
373377.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,8,Dublin_15,0,12.830346590303675
150000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,12,Galway,0,11.918397239722838
102500.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,8,Mayo,0,11.537627833610571
405000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,12,Cork,0,12.91164481522143
405192.0,Yes,Yes,New Dwelling house /Apartment,0,2019,3,Dublin_25,1,13.038751133175351
124907.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,12,Dublin_8,0,11.735332745303468
135000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,2,Galway,0,11.813037464800539
320000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,5,Mayo,0,12.676079399771027
312775.0,No,Yes,New Dwelling house /Apartment,0,2019,7,Dublin_14,1,12.779874829019384
4800000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,4,Dublin_6,0,13.48858649213279
760000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,10,Dublin_13,0,13.48858649213279
330396.47,No,Yes,New Dwelling house /Apartment,0,2019,2,Dublin_26,1,12.834683954149039
427313.0,No,Yes,New Dwelling house /Apartment,0,2019,9,Dublin_2,1,13.091906757545138
120000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,12,Tipperary,0,11.695255355062795
150000.0,No,No,Second-Hand Dwelling house /Apartment,0,2019,7,Dublin_22,0,11.918397239722838
400881.0,No,Yes,New Dwelling house /Apartment,0,2019,9,Dublin_7,1,13.02805475287603
334797.36,No,Yes,New Dwelling house /Apartment,0,2019,12,Dublin_24,1,12.847916014805161
375000.0,No,No,Second-Hand Dwelling house /Apartment,1,2019,5,Dublin_13,0,12.834683971615659
120388.87,Yes,No,Second-Hand Dwelling house /Apartment,0,2019,8,Kildare,0,11.698490672104583
